##### MuCjam al-buldan 
الآبار	بِئْر
العرقة	NOTFOUND
العرم	عَرِم,عُرْمَة
العرمة	عَرِم,عَرِمَة,عُرْمَة
العرمان	عَرِم,عِرْمان
العرناس	عِرْناس
عرنان	NOTFOUND
عرندل	NOTFOUND
عرنة	عار-َ,عَرِين,عار-ِ,عَرَن
عروان	NOTFOUND
العروب	NOTFOUND
العروس	عَرُوس
العروسين	عَرُوس
العروش	عَرْش
العروض	عَرْض,عَرُوض
العروق	عِرْق
العروند	NOTFOUND
عروى	NOTFOUND
عرهان	NOTFOUND
عريان	عُرْيان
عريتنات	NOTFOUND
عريجاء	NOTFOUND
عريشاء	NOTFOUND
عريش	عَرِيش
عريض	عَرِيض
عريضة	عَرِيضَة,عَرِيض
عريعرة	NOTFOUND
عريفطان	NOTFOUND
عريق	عَرِيق
عريقة	عَرِيق
عريقية	عَرِيق
العريمة	NOTFOUND
العرين	عَرِين
عرين	عَرَّى,عَرِين,عَرِي-َ
العري	عُرْوَة,عُرْي
عرينة	عَرِينَة,عَرَّى,عَرِين
عزا	عَزا,عَزّ-ِ,عِزّ
العزى	عُزَّى
عزاز	NOTFOUND
العزاف	NOTFOUND
عزان	NOTFOUND
عزرة	عَزَر-ِ,عَزَّر,عَزْر
عز	عَزّ-ِ,عِزّ
العزف	عَزْف
العزل	أَعْزَل,عَزْل
عزور	NOTFOUND
عزوزا	NOTFOUND
عزويت	NOTFOUND
عزيب	NOTFOUND
العزيزية	عَزِيزِيّ
العزيف	عَزِيف
العزيلة	NOTFOUND
عساب	NOTFOUND
عساقيل	عُسْقُول
عسان	NOTFOUND
عسجد	عَسْجَد
العسجدية	عَسْجَدِيّ
عسجر	NOTFOUND
عسجل	NOTFOUND
عسر	عَسِر,عَسَّر,عُسْر,عَسَر,عَسُر
عسعس	عَسْعَس
عسفان	NOTFOUND
عسقلان	عَسْقَل,عَسْقَلان
عسلج	عُسْلُج
عسل	عَسَّل,عَسَل
العسلة	NOTFOUND
عسن	NOTFOUND
عسيب	عَسِيب
العسير	عَسِير
العسيلة	NOTFOUND
العشائر	عَشِيرَة
العشتان	عُشَّة
عشترا	NOTFOUND
عشر	عَشَّر,عُشْر,عَشَر,عَشْر
عشرون	عِشْرُون
عشر	عَشَّر,عُشْر,عَشَر,عَشْر
العش	عُشّ
عشم	عَشَم,عَشِم-َ
عشوراء	عاشُوراء
عشورى	عَشُور,عُشْر
عشهار	NOTFOUND
عشوزل	NOTFOUND
عشوزن	NOTFOUND
العشة	عُشَّة
العشير	عَشِير
العشيرة	عَشِيرَة,عَشِير
عشيرة	عَشِيرَة,عَشِير
العصا	عَصاً
عصار	عُصار,عَصارِي
عصبة	عَصَب,عَصَب-ِ,عَصَبَة,عَصَّب
عصر	عَصَر-ِ,عَصَّر,عَصْر
عصفان	NOTFOUND
عصف	عَصَف-ِ,عَصْف
العصلاوان	NOTFOUND
عصم	عَصْم,أَعْصَم,عَصَم-ِ
العصم	عَصْم,أَعْصَم
عصنصر	NOTFOUND
عصوصر	NOTFOUND
العصيب	عَصِيب
العضدية	NOTFOUND
عضدان	عَضُد
العضل	عَضِل,عَضْل,عَضَل
عطالة	عَطالَة
العطش	عَطَش,عَطِش
العطف	عَطْف,عِطْف,عِطاف
عطم	NOTFOUND
العظاءة	عِظاءَة
عظام	عَظِيم,عَظْم
العظالى	NOTFOUND
عظرة	NOTFOUND
عظم	عَظُم,عُظْم,عَظْم,عَظَّم
العظوم	NOTFOUND
عظير	NOTFOUND
عفار	عُفار
العفافة	NOTFOUND
عفراء	أَعْفَر
عفر	عَفَر-ِ,عَفَر,عَفَّر
عفربلا	NOTFOUND
عفرى	عَفَر
عفرين	عِفْرِين
عفزة	NOTFOUND
عفلان	NOTFOUND
عفلانة	NOTFOUND
عفيصا	NOTFOUND
العفيف	عَفِيف
العقاب	عُقاب,عِقاب
عقاراء	NOTFOUND
عقار	عَقار,عَقّار
العقار	عَقار,عَقّار
عقبة	عَقِبَ,عُقْب,عَقَب,عَقَّب,عَقَبَة
عقد	عِقْد,عَقْد,عُقْدَة,عَقَّد,عَقَد-ِ
عقدة	عِقْد,عَقْد,عُقْدَة,عَقَّد,عَقَد-ِ
عقدة	عِقْد,عَقْد,عُقْدَة,عَقَّد,عَقَد-ِ
عقرباء	NOTFOUND
العقربة	NOTFOUND
العقر	عُقْر,عاقِر
العقر	عُقْر,عاقِر
عقرقس	NOTFOUND
عقرقوف	NOTFOUND
عقل	عِقال,عَقَل-ِ,عَقْل,عَقَّل
عقرما	NOTFOUND
عقفان	NOTFOUND
عقمة	عَقَّم,عُقْمَة,عُقْم,عَقِيم
عقنة	عاق
العقوبان	NOTFOUND
العقور	عَقُور
عقوقس	NOTFOUND
عقيربا	NOTFOUND
العقير	NOTFOUND
العقيرة	عَقِيرَة
العقيق	عَقِيق
عقيل	عُقَيْل,عَقِيل
عكا	عَكَّة,عَكّ
عكاد	NOTFOUND
عكاش	NOTFOUND
عكاظ	عُكاظ
عكبرا	عِكْبِر
العكرشة	NOTFOUND
عك	عَكّ
عكل	NOTFOUND
العكلية	NOTFOUND
عكوتان	NOTFOUND
عكة	عَكَّة,عَكّ
العلا	عَلا
العلاء	عَلاء
العلاتان	عَلاة
العلاة	عَلاة
العلاة	عَلاة
علاف	عَلَف
العلاقمة	NOTFOUND
العلاقي	عَلاقِيّ
علان	عَلّان
العلانة	NOTFOUND
العلاية	عَلايَة
علب	عُلْبَة,عَلَّب
علبية	NOTFOUND
العلث	NOTFOUND
علثم	NOTFOUND
علجان	NOTFOUND
علجانة	NOTFOUND
العلدة	NOTFOUND
علعال	NOTFOUND
علق	عَلِق,عَلَّق
علقماء	NOTFOUND
علقمة	عَلْقَم,عَلْقَمَة
عللان	NOTFOUND
العلم	عِلْم,عَلَم
علمان	عَلَم
العلندى	NOTFOUND
علن	عَلَن,عَلِن,عال-ِ,عال
علوس	NOTFOUND
العلوي	عَلَوِيّ,عُلْوِيّ
علياباذ	NOTFOUND
عليب	NOTFOUND
العليب	NOTFOUND
العليبة	عُلَيْبَة
العلية	عُلِيَّة,عَلِيّ,عِلْيَة,عِلِّيَّة
علي	عَلِيّ,عَلَى,عَلَّى
عما	عَمّ,عَمّا
العماد	عِماد
العمادية	NOTFOUND
العمارة	عِمارَة,عَمارَة
العمارية	عَمّارِيَّة
عماس	NOTFOUND
عماق	عَمِيق
العماكر	NOTFOUND
عمان	عَمّ,عُمان,عَمّان
عمايتان	NOTFOUND
عماية	عَمايَة
عمتا	عَمَّة,عَمّ,عَمَّى
عمدان	NOTFOUND
عمران	عُمْران
العمرانية	عُمْرانِيّ
عمران	عُمْران
عمرو	عَمْرو
عمر	عَمَر,عَمُر,عَمَّر,عُمْر,عَمِر-َ,عُمَر
أسال	أَسال
العمرية	عُمْرِيّ
عمق	عَمَّق,عَمِيق,عَمُق,عُمْق
العمق	عَمِيق,عُمْق
الخشاشان	NOTFOUND
عمق	عَمَّق,عَمِيق,عَمُق,عُمْق
العمقة	NOTFOUND
عمقيان	NOTFOUND
عمقين	NOTFOUND
العمقى	NOTFOUND
عمل	عَمِل-َ,عَمَل
عملة	عُمْلَة,عَمِل-َ,عَمَل,عامِل
عملى	عَمَلِيّ,عَمَل
العم	عَمّ
عم	عَمّ
عمواس	NOTFOUND
عمورية	NOTFOUND
عميانس	NOTFOUND
العمير	عُمَيْر
العميس	NOTFOUND
العميم	عَمِيم
العناب	عُنّاب
العنابة	عَنّابَة,عُنّاب
العناج	عِناج
عناذان	NOTFOUND
عناصر	عُنْصُر
عناقان	NOTFOUND
عناق	عِناق,عَناق
العناقة	NOTFOUND
عنان	عِنان,عَنان
عنبان	NOTFOUND
عنبب	NOTFOUND
العنبرة	NOTFOUND
عنبة	عِنَب
عندل	عَنْدَل
عنز	عَنْز
عنس	عَنَس-ِ
عنصل	عُنْصُل
عنصلاء	NOTFOUND
العنصلان	عُنْصُل
عنقاء	عَنْقاء
عنقز	NOTFOUND
عنكب	NOTFOUND
عنك	عَن
العنك	لَعَن-َ
عن	عَن,عَنّ
عنوب	NOTFOUND
عنة	عُنَّة,عَن
عنيبسات	NOTFOUND
عنيزة	عُنَيْزَة
عنيزتين	عُنَيْزَة
عنيق	NOTFOUND
العنيق	NOTFOUND
العوادر	NOTFOUND
عوادن	NOTFOUND
عوار	عَوار
عوارض	عارِض
عوارم	NOTFOUND
عوارة	عَوار
العواصم	عاصِمَة
العواقر	عاقِر
عوالص	NOTFOUND
عوال	عالِيَة
العوالية	NOTFOUND
العوالي	عالِيَة
عوام	عَوّام,عامَّة
عوانة	عَوان
العوانة	عَوان
عوائن	NOTFOUND
العوجاء	أَعْوَج
العوجان	NOTFOUND
عوج	عَوَج,عَوَّج,عَوِج-َ,أَعْوَج
العوراء	أَعْوَر
عورتا	عَوَّر,عَوْرَة
عورش	NOTFOUND
عوساء	NOTFOUND
العوسج	عَوْسَج
عوسجة	عَوْسَج
عوس	NOTFOUND
العوصاء	NOTFOUND
عوض	عِوَضَ,عِوَض,عَوَّض,عَوَض
عوف	عَوْف
العوقبان	NOTFOUND
عوق	عَوْق,عَوَّق
عوقة	عَوْق,عَوَّق
عوكلان	NOTFOUND
عوم	عَوْم,عَوَّم
العونيد	NOTFOUND
عوهق	NOTFOUND
عويج	NOTFOUND
عوير	NOTFOUND
عويرضات	NOTFOUND
عويص	عَوِيص
العويط	NOTFOUND
العويند	NOTFOUND
عوي	عَوَى-ِ
عيان	عِيان,عَيّان,عَيّ
عيانة	عِيان,عَيّان
عيبان	NOTFOUND
عيبة	عَيْبَة,عَيْب,عَيَّب
عيثة	عَيَّث,عَيْث
عيجاء	NOTFOUND
عيدان	عُود,عِيد
عيذاب	NOTFOUND
العيرات	NOTFOUND
عير	عَيْر,عَيَّر
العيرة	عِيرَة
العيزارة	NOTFOUND
عيساباذ	NOTFOUND
عيسطان	NOTFOUND
عيشان	NOTFOUND
العيصان	NOTFOUND
العيص	NOTFOUND
عيقة	NOTFOUND
عيكتان	NOTFOUND
عينان	عَيْن
عينب	NOTFOUND
عينم	NOTFOUND
العين	عَيْن
عين	عَيَّن,عَيْن
عينون	NOTFOUND
عينين	عَيْن
العيون	عُيُون,عَيْن
عيهم	عِيّ,عَيّ
عيهوم	NOTFOUND
غاب	غاب-ِ,غابَة
غابر	غابِر
غابة	غابَة
الغابة	غابَة
غادة	غادَة
الغار	غار
الغاضرية	NOTFOUND
غافط	NOTFOUND
غاف	غافِي
غافر	NOTFOUND
غافق	NOTFOUND
غافل	غافَل,غافِل
غالب	غالَب,غالِب
الغامرية	NOTFOUND
غامية	غامّ
غانظ	NOTFOUND
غانفر	NOTFOUND
غانماباذ	NOTFOUND
غان	NOTFOUND
غانة	غانَة
غاوة	NOTFOUND
الغائط	غائِط
غباء	غَباء
الغبارات	NOTFOUND
الغبارة	NOTFOUND
الغبارى	NOTFOUND
غباغب	NOTFOUND
غب	غِبّ,غَبّ-َ,غَبّ
غبب	غَبَب
الغبراء	أَغْبَر
الغبر	غَبِر,أَغْبَر
غبر	غَبَّر,غَبِر,أَغْبَر,غَبَر
الغبرة	غَبِر,غَبَرَة,غُبْرَة
الغبغب	NOTFOUND
غبيب	NOTFOUND
غبير	NOTFOUND
الغبير	NOTFOUND
الغبيطان	NOTFOUND
الغبيط	NOTFOUND
غبية	غَبِيّ
الغثاة	NOTFOUND
غثث	NOTFOUND
غجدوان	NOTFOUND
غجساج	NOTFOUND
غدامس	NOTFOUND
غدان	غِدان
غداود	NOTFOUND
غدر	غَدْر,غَدِير,غَدَر-ِ
غدشفرد	NOTFOUND
غدق	غَدِق-َ,غَدِق
غدير	غَدِير
غذقذونة	NOTFOUND
غذم	NOTFOUND
غذوان	NOTFOUND
الغراء	غِراء,أَغَرّ
الغرابات	NOTFOUND
غراب	غُراب
الغرابة	غَرابَة
الغرابي	NOTFOUND
غرار	غِرار,غَرّار
غراز	NOTFOUND
الغراف	غَرّاف
غراق	NOTFOUND
الغراميل	NOTFOUND
غران	NOTFOUND
الغران	NOTFOUND
الغربات	NOTFOUND
غرب	غَرْب,غَرَّب,غَرَب
غربنكي	NOTFOUND
غربة	غَرْب,غَرَّب,غُرْبَة,غَرَب
الغرتان	NOTFOUND
الغرد	غُرْد,غَرَد
غرديان	NOTFOUND
الغر	غِرّ,أَغَرّ
غرزة	غَرْز,غَرَز-ِ,غَرَّز
الغرس	غَرْس
غرسة	غَرْسَة,غَرْس,غَرَس-ِ
غرشستان	NOTFOUND
غرش	غِرْش
غرف	غُرْفَة,غَرَف-ِ
غرفة	غُرْفَة,غَرَف-ِ
الغرفي	NOTFOUND
غرقد	NOTFOUND
الغرقدة	NOTFOUND
غرق	غَرَق,غَرَّق,غَرِق-َ
غرقة	غَرَق,غَرَّق,غَرِق-َ
غرمى	غُرْم
غرناطة	غَرْناطَة
الغرنق	NOTFOUND
غرنيطوف	NOTFOUND
غروب	غُرُوب
غرور	غُرُور
غرة	غِرّ,غِرَّة,غَرّ,غُرَّة,أَغَرّ
الغرو	غَرْو
غريان	NOTFOUND
الغريان	NOTFOUND
غريب	غَرِيب,غُرَيْب
الغريراء	NOTFOUND
الغريز	NOTFOUND
الغريض	غَرِيض
غريف	NOTFOUND
غريفة	NOTFOUND
الغريفة	NOTFOUND
الغريق	غَرِيق
الغرية	NOTFOUND
غري	غِرّ,غَرَّى,أَغَرّ
الغري	NOTFOUND
غزال	غَزّال,غَزال
غزائل	NOTFOUND
غزران	NOTFOUND
غزق	NOTFOUND
غزنة	NOTFOUND
غزنيان	NOTFOUND
غزنيز	NOTFOUND
غزنين	NOTFOUND
غزوان	NOTFOUND
غزة	غَزَّة
الغزيز	NOTFOUND
الغزيل	NOTFOUND
غزية	غَزِّيّ
غسان	غَسّان
غسل	غَسَل-ِ,غِسْل,غَسَّل,غُسْل
الغسولة	NOTFOUND
غشاوة	غِشاوَة
غشب	NOTFOUND
غشدان	NOTFOUND
غشم	غَشَم-ِ,غَشَّم,غَشْم
غشيب	NOTFOUND
غشيد	NOTFOUND
غشية	غَشْي,غَشِي-َ
غشي	غِشّ,غَشّ,غَشْي,غَشِي-َ,غَشَّى
الغصن	غُصْن
الغضا	NOTFOUND
غضا	غَضَى,غَضّ
الغضاب	غَضْبان
غضار	NOTFOUND
الغضاض	NOTFOUND
الغضبان	غَضِب,غَضْبان
غضبان	غَضِب,غَضْبان
غضور	NOTFOUND
غضيان	NOTFOUND
غضيف	NOTFOUND
الغضي	غَضَى
غضي	غَضَى,غَضّ
الغطاط	NOTFOUND
غطيف	NOTFOUND
غفارة	غَفّار,غِفارَة
الغفارية	NOTFOUND
الغفارتين	غِفارَة
غفجمون	NOTFOUND
غفر	غَفْر,غَفَر,غَفَّر
غلاس	NOTFOUND
غلافق	NOTFOUND
غلافقة	NOTFOUND
غلاق	NOTFOUND
غلائل	غِلالَة
غلز	NOTFOUND
غلطان	غَلْطان,غَلَط
غلغل	غَلْغَل
الغلغلة	NOTFOUND
غلفان	NOTFOUND
غلفة	غَلَّف,غُلْفَة,غِلاف
غما	غَمّ
الغماد	NOTFOUND
الغمار	غَمْرَة
غمازة	غَمّاز,غَمّازَة
غمدان	NOTFOUND
الغمران	NOTFOUND
الغمر	غَمْر
غمر	غَمَر,غَمْر,غَمُر
الغمر	غَمْر
غمرة	غَمْرَة,غَمَر,غَمْر
الغمرية	NOTFOUND
غمز	غَمَز-ِ,غَمْز
الغمل	NOTFOUND
غملى	NOTFOUND
غمير	NOTFOUND
الغموض	غُمُوض
الغميس	غَمِيس
غميس	غَمِيس
الغميسة	غَمِيس
الغميصاء	NOTFOUND
الغميم	NOTFOUND
الغناء	غِناء,غَناء,أَغَنّ
غناج	NOTFOUND
غنادوست	NOTFOUND
غناظ	NOTFOUND
غنثر	NOTFOUND
غنداب	NOTFOUND
غندجان	NOTFOUND
غندوذ	NOTFOUND
غنيمات	NOTFOUND
الغوارة	NOTFOUND
غوبذين	NOTFOUND
غورج	NOTFOUND
غورجك	NOTFOUND
الغور	غَوْر
الغور	غَوْر
غور	غُور,غَوْر
غورشك	NOTFOUND
غوروان	NOTFOUND
الغورة	NOTFOUND
غوره	غَوْر
غورين	NOTFOUND
غوريان	NOTFOUND
غوزم	NOTFOUND
غوسنان	NOTFOUND
غوشفنج	NOTFOUND
الغوطة	غُوطَة
غولان	NOTFOUND
غول	غُول
غولقان	NOTFOUND
غويث	NOTFOUND
الغوير	NOTFOUND
غوير	NOTFOUND
غويل	NOTFOUND
غياية	NOTFOUND
غيدان	NOTFOUND
غيزان	NOTFOUND
غيشتى	NOTFOUND
الغيض	غَيْض
الغيضة	غَيْضَة
غيطلة	NOTFOUND
غيفة	NOTFOUND
غيق	NOTFOUND
غيقة	NOTFOUND
غيل	غِيل,غَيْل
الغيلة	غِيلَة
الغيلم	غَيْلَم
غيناء	أَغْيَن
الغين	غَيْن,أَلْغَى
غينة	غَيْن,غَيْنَة
فابجان	NOTFOUND
فابزان	NOTFOUND
فابستين	NOTFOUND
فاثور	ثار,ثَوَّر
الفاخرة	فاخِر
فاذجان	NOTFOUND
فاراب	آراب,رابَى,إِرْب,أَراب
فاران	فارّ
فارجك	رَجا,رَجّ,أَرَج,راج,أَرْج,رَجِي-َ,أَرِج
فار	فارّ,وَرَى-ِ,فار,رَأَى-َ,أَر,آر,فَأْر
فارد	رَدِي-َ,راد,أَرَدّ,رَدَّى,رَدّ,أَرْدَى,أَراد,وَرَد-ِ
فارزة	أَرَزّ,رَزّ,فارِزَة,رُزّ,أَرْز,راز
فارسجين	NOTFOUND
فارس	رَسا,رَسَّى,فارِس,أَرْسَى,أَرَس-ِ
الفارسكر	NOTFOUND
الفارسية	فارِسِيّ,فارِسِيَّة
فارع	أَرْعَى,وَرِع-ِ,راع,فارِع,رَعا,أَراع,راع-ِ,رَعَى-َ
فارفان	NOTFOUND
فارمذ	NOTFOUND
الفاروث	NOTFOUND
فاروز	فارُوز,راز
فاروق	فارُوق,رَوَّق,راق
فارويه	أَرْوَى,أُرْوِيَّة,رَوَى-ِ,رَوَّى
فارة	فارِه,رَها,فارّ,وَرَى-ِ,فارَة,فار,رَأَى-َ,آر,فَأْر
فارياب	NOTFOUND
فاريانان	NOTFOUND
فازر	أَزار,وَزَر-ِ,زَرَى-ِ,أَزْر,أَزَّر,آزَر,أَزَر-ِ,زَرّ,زار,إِزار,أَزْرَى
فاز	فاز,أَزّ
فاس	أُسّ,آسِي,آس,إِس,فاس
فاشان	NOTFOUND
فاشوق	شَوَّق,شاق
فاشون	شَوَّن
فاضجة	NOTFOUND
فاضح	أَضْحَى,ضَحا,فاضِح,وَضَح-ِ,ضَحَّى,ضَحِي-َ
فاطماباذ	NOTFOUND
فاغ	NOTFOUND
فافان	أَفِين,إِيفان
فاقر	أَقَرّ,قَرّ-َِ,وَقَر-ِ,قَرَى-ِ,قَرا
فاق	فاق,آق,وَقَى-ِ
فاقوس	قَوِس-َ,قَوَّس
فالق	فالِق,لَقِي-َ,أَلَق-ِ,أَلَق,أَلْقَى,لاق-ِ
فال	إِل,آل,وَلِي-ِ,فال-ِ,فال,ال
فالة	لَهِي-َ,أَلَّه,وَلِه-َِ,آل,لَها,أَلْهَى,وَلِي-ِ,إِلٰه,لَهَّى,آلَة
فامية	أُمِّيّ,أُمِّيَّة,أَماه
فامين	أَمِين,آمِين
فاو	أَو,فاو,أُو
فاوة	أَوَّه,وَهِي-َ,أَوْهَى
فايا	أَيّ,آيا
الفائحة	NOTFOUND
فائد	أَدّ,وَأَد
فائش	NOTFOUND
فب	ب
الفتات	فُتات
فتاخ	فَتْخَة
فتاق	تاق,فِتاق
فتق	فَتَق,فَتَّق,فَتْق,وَقَى-ِ
فتك	تَكّ,فَتّ,فَتْك,وَكَى-ِ,فَتَك,فات,تَكّ-ِ
الفتين	أَلْفَت,آلِف
فج	ج,فَجّ
الفجيرة	فُجَيْرَة
فجكش	NOTFOUND
الفحص	فَحْص
الفحفاح	NOTFOUND
فحفح	NOTFOUND
الفحلاء	NOTFOUND
فحل	فَحْل,حِلّ,حَلّ-ِ,حَلّ
الفحلان	NOTFOUND
فحلين	حَلَى,حَلَّى,حَلِي-َ,حَلّ
الفحلتان	NOTFOUND
فخ	خ,فَخّ
فخراباذ	NOTFOUND
فدان	دانِي,دان-ِ,فَدّان
فدك	دَكّ
فديك	دِيك
الفدين	NOTFOUND
فذايا	NOTFOUND
فذورد	NOTFOUND
فذيانكث	NOTFOUND
الفراء	فَرْوَة,فَراء,فَرّاء
فراب	راب-ِ,راب,رابّ
الفرات	فُرات
الفراخ	فِراخ
الفرادخ	NOTFOUND
الفراديس	فِرْدَوْس
فراس	رَأْس,راسِي
فراشا	راش,فَرّاش,فِراش
فراشة	راش,فَرّاش,فَراشَة,فِراش
فراص	NOTFOUND
فراض	راض,راضِي
فراغان	NOTFOUND
فراغ	راغ,فَراغ
فراقد	راقِد
فران	ران-ِ,فَرّان
فراوة	NOTFOUND
فراهان	NOTFOUND
فراهينان	NOTFOUND
فربر	NOTFOUND
فربيا	رَبَّى
فربيط	NOTFOUND
فرتاج	رِتاج
فرتنى	فَرَّى,فَرَى-ِ,فار,فَرّ-ِ
الفرجان	NOTFOUND
فرج	رَجّ,فَرَّج,فَرَج,فَرْج
الفرج	فَرَج,فَرْج
فرج	رَجّ,فَرَّج,فَرَج,فَرْج
فرجيا	رَجِي-َ
